ID	Description	geneID	status	avg_log2FC	celltype	Tissue	dataset	Dataset name
GO:0042632	cholesterol homeostasis	APOC3	Down	-3.092554803190608	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0042632	cholesterol homeostasis	APOA1	Down	-3.2573333188921385	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0042632	cholesterol homeostasis	APOE	Down	-2.6960385080229003	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0042632	cholesterol homeostasis	APOC2	Down	-3.0707788890548575	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045723	positive regulation of fatty acid biosynthetic process	CD74	Down	-1.179180850112166	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045723	positive regulation of fatty acid biosynthetic process	APOA5	Down	-1.9726004340003285	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045723	positive regulation of fatty acid biosynthetic process	APOA4	Down	-2.4798247667999975	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045723	positive regulation of fatty acid biosynthetic process	APOC2	Down	-3.0707788890548575	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045923	positive regulation of fatty acid metabolic process	FABP1	Down	-3.1451371512409594	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045923	positive regulation of fatty acid metabolic process	CD74	Down	-1.179180850112166	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045923	positive regulation of fatty acid metabolic process	APOA5	Down	-1.9726004340003285	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045923	positive regulation of fatty acid metabolic process	APOA4	Down	-2.4798247667999975	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045923	positive regulation of fatty acid metabolic process	APOC2	Down	-3.0707788890548575	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032370	positive regulation of lipid transport	DBI	Down	-1.9443256596995504	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032370	positive regulation of lipid transport	PRELID1	Down	-1.1011433182581492	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032370	positive regulation of lipid transport	APOA1	Down	-3.2573333188921385	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032370	positive regulation of lipid transport	PRAP1	Down	-1.5653512605302815	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032370	positive regulation of lipid transport	NFKBIA	Down	-1.492026669625124	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032370	positive regulation of lipid transport	APOE	Down	-2.6960385080229003	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032370	positive regulation of lipid transport	MIF	Down	-1.9771556207741217	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	APOA2	Down	-5.154182929499957	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	FABP1	Down	-3.1451371512409594	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	AADAC	Down	-1.084808023486214	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	CD74	Down	-1.179180850112166	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	RARRES2	Down	-3.076303637423081	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	EDF1	Down	-1.604757107093485	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	APOA5	Down	-1.9726004340003285	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	APOA4	Down	-2.4798247667999975	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	APOC3	Down	-3.092554803190608	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	APOA1	Down	-3.2573333188921385	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	CIDEB	Down	-1.0176683949773224	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	EIF6	Down	-1.02688419602611	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	APOE	Down	-2.6960385080229003	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	APOC1	Down	-4.608132686538605	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	APOC2	Down	-3.0707788890548575	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	SOD1	Down	-2.576011045329059	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:1905953	negative regulation of lipid localization	APOA2	Down	-5.154182929499957	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:1905953	negative regulation of lipid localization	FIS1	Down	-1.187460106164215	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:1905953	negative regulation of lipid localization	APOC3	Down	-3.092554803190608	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:1905953	negative regulation of lipid localization	NFKBIA	Down	-1.492026669625124	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:1905953	negative regulation of lipid localization	APOC1	Down	-4.608132686538605	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:1905953	negative regulation of lipid localization	APOC2	Down	-3.0707788890548575	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032369	negative regulation of lipid transport	APOA2	Down	-5.154182929499957	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032369	negative regulation of lipid transport	FIS1	Down	-1.187460106164215	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032369	negative regulation of lipid transport	APOC3	Down	-3.092554803190608	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032369	negative regulation of lipid transport	APOC1	Down	-4.608132686538605	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032369	negative regulation of lipid transport	APOC2	Down	-3.0707788890548575	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045834	positive regulation of lipid metabolic process	APOA2	Down	-5.154182929499957	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045834	positive regulation of lipid metabolic process	FABP1	Down	-3.1451371512409594	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045834	positive regulation of lipid metabolic process	AADAC	Down	-1.084808023486214	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045834	positive regulation of lipid metabolic process	CD74	Down	-1.179180850112166	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045834	positive regulation of lipid metabolic process	APOA5	Down	-1.9726004340003285	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045834	positive regulation of lipid metabolic process	APOA4	Down	-2.4798247667999975	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045834	positive regulation of lipid metabolic process	APOA1	Down	-3.2573333188921385	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045834	positive regulation of lipid metabolic process	APOE	Down	-2.6960385080229003	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045834	positive regulation of lipid metabolic process	APOC2	Down	-3.0707788890548575	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032375	negative regulation of cholesterol transport	APOA2	Down	-5.154182929499957	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032375	negative regulation of cholesterol transport	APOC3	Down	-3.092554803190608	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032375	negative regulation of cholesterol transport	APOC1	Down	-4.608132686538605	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032375	negative regulation of cholesterol transport	APOC2	Down	-3.0707788890548575	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ECHDC2	Up	1.0635779945164674	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	SCP2	Up	1.2447242883328458	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ABCD3	Up	1.3261105128336608	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	LPGAT1	Up	1.2918220592171443	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ABCB11	Up	1.9651028966957071	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	PDK1	Up	1.1336393395322877	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ACSL3	Up	1.1188691107452668	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	EHHADH	Up	1.368891214095405	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	PPARGC1A	Up	2.1001471824257663	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ELOVL6	Up	1.26257155479879	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	CBR4	Up	1.038369357369637	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ACSL1	Up	2.1287106640024707	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	HSD17B4	Up	1.5293389960194608	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	MAPK14	Up	1.6877709783456307	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	AIG1	Up	1.5293683084549643	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	QKI	Up	1.7552632253014486	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	MLXIPL	Up	1.410090977711837	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	PRKAG2	Up	2.2373020413058424	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	INSIG1	Up	1.775373005978304	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	FAAH2	Up	1.3148636135507692	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ACSL4	Up	1.636904048390511	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	AUH	Up	1.2088423536233617	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	BAAT	Up	1.697097931097337	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	HSD17B12	Up	1.3265492655612523	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	CYP2C8	Up	2.1559586646637072	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	GPAM	Up	2.1574295500488474	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ADIPOR2	Up	1.853448804634577	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ACACB	Up	1.9852444780414904	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	PIBF1	Up	1.5066265352804502	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	PCCA	Up	3.403379866586283	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	DCAF5	Up	1.1223583796020336	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ABHD2	Up	1.3753412100247735	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ACSM2A	Up	1.2508700719611916	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ACSM2B	Up	1.2979031313223668	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	LONP2	Up	2.1149912870318044	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	NCOR1	Up	1.4815004104555445	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ACACA	Up	1.8429612060334837	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ABHD3	Up	1.135145932064224	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ACSS2	Up	1.4733265472167274	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	PLIN5	Up	1.2221207663187834	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	PNPLA3	Up	1.8661095474879317	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	PPARA	Up	2.301274410340734	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	SLC27A6	Up	4.35069190492112	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	PTGR1	Up	1.2497509590084277	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ELOVL5	Up	1.4109981829827962	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	CYP2B6	Up	1.3983823912349518	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	LPGAT1	Up	1.2918220592171443	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	PPP2R5A	Up	1.1053966632392993	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	APOB	Up	1.5718191840347688	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	PRKCE	Up	1.445605546658103	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	ABCB11	Up	1.9651028966957071	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	PDK1	Up	1.1336393395322877	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	ACSL3	Up	1.1188691107452668	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	ZBTB20	Up	3.684289465533145	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	TBL1XR1	Up	1.6957549457806538	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	PPARGC1A	Up	2.1001471824257663	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	FBXW7	Up	1.7001161009197978	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	PLPP1	Up	1.7120001933207156	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	NR3C1	Up	1.127665526466917	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	MLXIPL	Up	1.410090977711837	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	PRKAG2	Up	2.2373020413058424	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	INSIG1	Up	1.775373005978304	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	NCOA2	Up	2.866253583681173	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	PDE3B	Up	2.3442801632952146	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	AMBRA1	Up	1.5308284681771778	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	SORL1	Up	1.7257369052243412	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	SORBS1	Up	3.257674754791488	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	LPCAT3	Up	1.1017132591461625	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	NR1H4	Up	2.334515358267363	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	ACACB	Up	1.9852444780414904	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	SCARB1	Up	1.8084500482050172	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	PIBF1	Up	1.5066265352804502	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	DCAF5	Up	1.1223583796020336	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	RORA	Up	4.047728808096072	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	CRTC3	Up	1.0253114266496928	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	LONP2	Up	2.1149912870318044	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	PLCG2	Up	2.000964645317221	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	NCOR1	Up	1.4815004104555445	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	RPTOR	Up	1.1161701486210909	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	HNF4A	Up	1.2056398829638986	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	PLIN5	Up	1.2221207663187834	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	MTMR3	Up	1.1340733065502144	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	SREBF2	Up	1.410770802407758	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	PPARA	Up	2.301274410340734	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	PROX1	Up	1.083408749871326	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	ELOVL5	Up	1.4109981829827962	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	VPS13D	Up	1.6094248270512317	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	PLA2G2A	Up	1.9791708241466808	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	OSBPL9	Up	1.9359891688599755	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	SCP2	Up	1.2447242883328458	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	ABCD3	Up	1.3261105128336608	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	APOB	Up	1.5718191840347688	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	VPS54	Up	1.4433849129787055	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	ABCB11	Up	1.9651028966957071	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	ACSL3	Up	1.1188691107452668	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	SLC10A7	Up	1.29446290202269	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	ACSL1	Up	2.1287106640024707	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	LPA	Up	1.1249206494404234	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	PRKN	Up	1.8890701091144593	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	EEPD1	Up	1.6785151504280655	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	ABCB4	Up	1.8634218542678411	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	ABCB1	Up	1.1440769310416388	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	ESYT2	Up	1.0734419006601128	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	ATP11C	Up	1.2210042796592446	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	TTPA	Up	1.3499368661820237	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	VPS13B	Up	2.1835108069771207	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	VPS13A	Up	1.5121930273693094	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	ABCA1	Up	2.0681934203762133	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	CHKA	Up	1.0659804787715248	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	ABCC2	Up	1.456906604419293	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	PDZD8	Up	1.392041175766637	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	LPCAT3	Up	1.1017132591461625	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	LRP6	Up	1.6393376683019762	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	SLCO1B1	Up	1.7980490667370823	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	DENND5B	Up	1.7772002672213745	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	ANO6	Up	1.30626557434551	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
