ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	celltype	Dataset	status	TermID_revigo	Description_revigo
GO:0034440	lipid oxidation	7/97	114/18870	2.0018783952735293e-6	1.2478375330538332e-4	1.0356696415313738e-4	FABP1/ECHS1/ACAA1/EHHADH/ETFB/ACAT1/ACAA2	7	C2_PT_FTL	GSE210622	Down	GO:0006631	fatty acid metabolic process
GO:0044242	cellular lipid catabolic process	8/97	223/18870	1.965998061736863e-5	7.519942586143501e-4	6.241338344317745e-4	AKR1B10/FABP1/ECHS1/ACAA1/EHHADH/ETFB/ACAT1/ACAA2	8	C2_PT_FTL	GSE210622	Down	GO:0044242	cellular lipid catabolic process
GO:0030258	lipid modification	7/97	192/18870	6.005002115394736e-5	0.0017424859586567829	0.0014462137580996035	FABP1/ECHS1/ACAA1/EHHADH/ETFB/ACAT1/ACAA2	7	C2_PT_FTL	GSE210622	Down	GO:0006631	fatty acid metabolic process
GO:0016042	lipid catabolic process	8/97	334/18870	3.2629307431895557e-4	0.006101680489764469	0.005064221165160867	AKR1B10/FABP1/ECHS1/ACAA1/EHHADH/ETFB/ACAT1/ACAA2	8	C2_PT_FTL	GSE210622	Down	GO:0006631	fatty acid metabolic process
GO:0006775	fat-soluble vitamin metabolic process	3/97	45/18870	0.001597762761621269	0.020209627745696734	0.016773415904268427	LRP2/NQO1/CBR1	3	C2_PT_FTL	GSE210622	Down	GO:0006775	fat-soluble vitamin metabolic process
GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase	2/97	12/18870	0.001669125523857306	0.020209627745696734	0.016773415904268427	ACAA1/EHHADH	2	C2_PT_FTL	GSE210622	Down	GO:0006631	fatty acid metabolic process
GO:0001676	long-chain fatty acid metabolic process	4/97	110/18870	0.0024984564127732128	0.026117404613026814	0.021676702580909146	ACAA1/GSTA1/CBR1/ACSF2	4	C2_PT_FTL	GSE210622	Down	GO:0006631	fatty acid metabolic process
GO:0015908	fatty acid transport	4/97	116/18870	0.0030271485274680197	0.029968770421933397	0.024873226600309984	FABP1/RBP5/SLC22A8/SLC22A6	4	C2_PT_FTL	GSE210622	Down	GO:0030301	cholesterol transport
GO:0006638	neutral lipid metabolic process	2/11	135/18870	0.002678612883911139	0.041439716968742914	0.023386031989564744	GPAT3/DGKI	2	C26_CDICA_SLC26A7	GSE210622	Down	GO:0006631	fatty acid metabolic process
GO:0019217	regulation of fatty acid metabolic process	3/52	100/18870	0.0026437912701553342	0.04514473881007669	0.03668418508827976	PDK4/PDK1/NR4A3	3	C18_IntC_VSMC_NTRK3	GSE210622	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0006869	lipid transport	7/53	453/18870	2.604615118372023e-4	0.010027768205732288	0.007360868812790502	SPP1/APOE/VMP1/CLU/UGCG/PLIN2/AKR1C1	7	C3_PT_SLC22A7	GSE210622	Up	GO:0030301	cholesterol transport
GO:0043691	reverse cholesterol transport	2/53	20/18870	0.0014237540880950943	0.030017482024004904	0.022034289458614558	APOE/CLU	2	C3_PT_SLC22A7	GSE210622	Up	GO:0030301	cholesterol transport
GO:0098856	intestinal lipid absorption	2/53	22/18870	0.0017247739512546267	0.03344848188192721	0.024552809964147587	UGCG/AKR1C1	2	C3_PT_SLC22A7	GSE210622	Up	GO:0030299	intestinal cholesterol absorption
GO:0032370	positive regulation of lipid transport	3/37	86/18870	6.349169547059618e-4	0.012149979125986938	0.008266743183038388	ACSL1/RETN/SPP1	3	C22_Leuk_Mono_FTL	GSE210622	Up	GO:1905952	regulation of lipid localization
GO:1905954	positive regulation of lipid localization	3/37	111/18870	0.00133060046682482	0.01994237449653699	0.013568623181437311	ACSL1/RETN/SPP1	3	C22_Leuk_Mono_FTL	GSE210622	Up	GO:1905952	regulation of lipid localization
GO:0032368	regulation of lipid transport	3/37	153/18870	0.003318243774093605	0.03683865078831696	0.0250647068705901	ACSL1/RETN/SPP1	3	C22_Leuk_Mono_FTL	GSE210622	Up	GO:1905952	regulation of lipid localization
GO:0140353	lipid export from cell	2/37	47/18870	0.0038254939945066685	0.03920313931122645	0.026673484891971827	RETN/SPP1	2	C22_Leuk_Mono_FTL	GSE210622	Up	GO:0030301	cholesterol transport
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	2/47	15/18870	6.245235854982667e-4	0.022466835652668413	0.017496774136226745	FABP5/ANXA1	2	C14_EC_TMSB4X	GSE210622	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:1905954	positive regulation of lipid localization	2/15	111/18870	0.003424968940108576	0.04015614465725549	0.02142699933203059	SPP1/PLIN2	2	C20_Leuk_DC_ETV6	GSE210622	Up	GO:1905952	regulation of lipid localization
GO:1901569	fatty acid derivative catabolic process	1/5	18/18870	0.004760888537855057	0.04773607201321178	0.016529110807898817	HPGD	1	C28_PODO_PODXL	GSE210622	Down	GO:0006631	fatty acid metabolic process
