gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
HLA-DQA1	6.724496691031163e-93	-1.641057836744491	0.158	0.369	1.5965300043846186e-88	C5_CD4_memory_IL7R
GBP2	1.4327689636666162e-92	0.7719072180795958	0.449	0.115	3.4016800735372803e-88	C5_CD4_memory_IL7R
DYNLT1	7.52513920462172e-92	0.8794034261701209	0.54	0.205	1.786618549961289e-87	C5_CD4_memory_IL7R
COX5A	1.2281321753866282e-91	0.93333616419809	0.57	0.242	2.9158314108029324e-87	C5_CD4_memory_IL7R
HM13	2.82813283633147e-91	0.8919240291841407	0.424	0.108	6.714552980018177e-87	C5_CD4_memory_IL7R
XRN1	2.838047391895768e-91	0.915580387191091	0.413	0.098	6.738092117838932e-87	C5_CD4_memory_IL7R
DUSP1	9.336967764545971e-91	1.4719192106254764	0.448	0.135	2.2167828866585045e-86	C5_CD4_memory_IL7R
CD48	7.709038461942558e-90	0.7144782667476544	0.625	0.254	1.8302799116344022e-85	C5_CD4_memory_IL7R
CAPN2	7.789660277533567e-90	0.7928091433490045	0.404	0.095	1.8494211430920196e-85	C5_CD4_memory_IL7R
APOL6	9.735131498648477e-90	0.903529045437794	0.523	0.193	2.3113149204091213e-85	C5_CD4_memory_IL7R
PSMA5	1.0672530508053681e-89	0.8034040554948445	0.477	0.158	2.5338721932221048e-85	C5_CD4_memory_IL7R
CST7	1.3933019389420212e-89	1.137882726969886	0.417	0.102	3.307977463436147e-85	C5_CD4_memory_IL7R
UBA52	2.3894792347838204e-89	-0.6626307779635368	0.846	0.834	5.673101599223746e-85	C5_CD4_memory_IL7R
ARF1	9.565659010915035e-89	0.7732786030697485	0.539	0.206	2.2710787623714474e-84	C5_CD4_memory_IL7R
ZAP70	1.0672380955659726e-88	0.7437069907356315	0.386	0.075	2.5338366864927323e-84	C5_CD4_memory_IL7R
TAGAP	1.2663823314168364e-88	1.0163799633762203	0.35	0.061	3.006644931249853e-84	C5_CD4_memory_IL7R
RHOH	1.5038729837433404e-88	0.7453194409646614	0.404	0.089	3.5704952380034387e-84	C5_CD4_memory_IL7R
PGAM1	3.322594463038132e-88	0.8493731974679052	0.487	0.174	7.888503774145133e-84	C5_CD4_memory_IL7R
SPOCK2	4.600215731074087e-88	0.7966327722132167	0.497	0.154	1.0921832188716097e-83	C5_CD4_memory_IL7R
SCD	1.9591409318010773e-87	-1.1043774498832037	0.051	0.207	4.651392400282118e-83	C5_CD4_memory_IL7R
RTP4	1.9089074910518668e-86	0.9022344095250183	0.31	0.039	4.532128165255342e-82	C5_CD4_memory_IL7R
CORO1A	6.554198711389368e-86	0.7923485199461964	0.714	0.361	1.5560978580580637e-81	C5_CD4_memory_IL7R
PARP8	7.215738291641393e-86	0.8487767355382285	0.396	0.091	1.7131605852014994e-81	C5_CD4_memory_IL7R
SEPT1	1.0018541418060442e-85	0.6959078341685848	0.453	0.128	2.37860210347591e-81	C5_CD4_memory_IL7R
HLA-DPB1	1.2215012385206574e-85	-1.7400127038908728	0.416	0.561	2.900088240495745e-81	C5_CD4_memory_IL7R
HNMT	2.3384588218404375e-85	-0.877148661821316	0.043	0.19	5.551968934813566e-81	C5_CD4_memory_IL7R
FAS	2.8422358408654265e-85	0.9227453122709024	0.292	0.028	6.7480363333826955e-81	C5_CD4_memory_IL7R
HLA-DRB5	4.3413361764380273e-85	-1.9756073728381258	0.258	0.443	1.0307200350099164e-80	C5_CD4_memory_IL7R
HCLS1	6.241027930028976e-85	0.6712670356019326	0.572	0.234	1.4817448511474795e-80	C5_CD4_memory_IL7R
CNN2	6.858459321340338e-85	0.8658383914309657	0.446	0.137	1.628335412072623e-80	C5_CD4_memory_IL7R
SOCS1	7.07635951654942e-85	0.8742961701942322	0.449	0.128	1.6800692764191633e-80	C5_CD4_memory_IL7R
TREM2	7.332035858447335e-85	-0.7888795792317806	0.025	0.149	1.7407719535125665e-80	C5_CD4_memory_IL7R
GZMA	8.619310034528127e-85	1.3850478094634753	0.425	0.124	2.0463965883976677e-80	C5_CD4_memory_IL7R
STAT2	1.9596170420603031e-84	0.997658359735651	0.375	0.09	4.6525227812595715e-80	C5_CD4_memory_IL7R
HIF1A	2.6830798647770787e-84	0.8952949916311234	0.408	0.109	6.3701682149537406e-80	C5_CD4_memory_IL7R
GALM	3.999044539143358e-84	0.8761670212524517	0.343	0.06	9.49453154483416e-80	C5_CD4_memory_IL7R
PML	4.751193650916662e-84	0.8673791392485992	0.32	0.049	1.1280283966006339e-79	C5_CD4_memory_IL7R
LTA4H	1.7241451148021936e-83	-1.5362239123739398	0.138	0.328	4.093465331563368e-79	C5_CD4_memory_IL7R
SRGN	2.558640914343123e-83	0.9048834265931673	0.809	0.529	6.074725258833443e-79	C5_CD4_memory_IL7R
NUB1	6.487962483272021e-83	0.7877897333537548	0.412	0.113	1.5403720527784432e-78	C5_CD4_memory_IL7R
PDLIM1	3.652201557312752e-82	-0.7083937000270051	0.022	0.138	8.671056937371935e-78	C5_CD4_memory_IL7R
TMEM123	4.035982999022716e-82	0.77241280719899	0.556	0.234	9.582230836279732e-78	C5_CD4_memory_IL7R
PPP1R18	4.547340536526738e-82	0.7335655479940659	0.493	0.171	1.0796295901821781e-77	C5_CD4_memory_IL7R
TRIM21	5.139639823588495e-82	0.7599008065095261	0.296	0.035	1.2202532869163805e-77	C5_CD4_memory_IL7R
GCH1	8.700043433085964e-82	0.918216284118391	0.286	0.029	2.0655643118832696e-77	C5_CD4_memory_IL7R
IFIT5	2.668006506440303e-81	0.7836754901306637	0.316	0.049	6.334381047590567e-77	C5_CD4_memory_IL7R
C4orf3	5.514658678483228e-81	0.7503710446342278	0.588	0.265	1.309290263445488e-76	C5_CD4_memory_IL7R
HNRNPDL	2.0091874855608425e-80	0.7018863471798247	0.599	0.269	4.770212928218552e-76	C5_CD4_memory_IL7R
PSAP	3.1409723612295183e-80	-1.5507274410150726	0.433	0.576	7.457296580031122e-76	C5_CD4_memory_IL7R
RPS16	6.388646525899855e-80	-0.6224645042081676	0.875	0.888	1.5167924581791436e-75	C5_CD4_memory_IL7R
CCDC85B	1.0658204168667918e-79	0.7317514721307716	0.51	0.19	2.5304708337251373e-75	C5_CD4_memory_IL7R
ALOX5	1.1632641106897044e-79	-0.9401452056685523	0.054	0.205	2.7618216515994964e-75	C5_CD4_memory_IL7R
PNPT1	1.9801945812791315e-79	0.7994428534552748	0.313	0.049	4.701377974872914e-75	C5_CD4_memory_IL7R
HNRNPF	2.0041164139365703e-79	0.7495101746576185	0.564	0.248	4.758173189968206e-75	C5_CD4_memory_IL7R
TRAFD1	6.999246615617024e-79	0.8137456342021141	0.295	0.039	1.661761131479794e-74	C5_CD4_memory_IL7R
RPS27	2.7628243196302766e-78	-0.5595915772613651	0.955	0.963	6.5594974996662025e-74	C5_CD4_memory_IL7R
RPL15	5.502187290908414e-78	-0.6367538002925519	0.865	0.88	1.3063293066074756e-73	C5_CD4_memory_IL7R
GZMB	6.424521620702131e-78	2.136749595140193	0.286	0.04	1.5253099231871e-73	C5_CD4_memory_IL7R
CCL4L2	8.0528583646839345e-78	2.6235132280166766	0.294	0.045	1.91190963294326e-73	C5_CD4_memory_IL7R
JUNB	1.1150019356007915e-77	0.8911446817317004	0.538	0.22	2.647237595503399e-73	C5_CD4_memory_IL7R
CCND3	1.1784406175371928e-77	0.7432856654456338	0.454	0.155	2.7978537141568032e-73	C5_CD4_memory_IL7R
DENND2D	2.8289979183372563e-77	0.7317022052947537	0.364	0.087	6.716606857716314e-73	C5_CD4_memory_IL7R
SERPINA1	3.304637171515992e-77	-1.2844644216776968	0.175	0.378	7.845869572613268e-73	C5_CD4_memory_IL7R
FOS	3.5733275924721336e-77	1.4973865533555812	0.418	0.148	8.48379437004734e-73	C5_CD4_memory_IL7R
RGS10	4.404717109228365e-77	0.7341026592332727	0.491	0.185	1.0457679360729984e-72	C5_CD4_memory_IL7R
RPL27	4.468136322379565e-77	-0.86680915332014985	0.779	0.795	1.0608249256593564e-72	C5_CD4_memory_IL7R
VIM	2.0279905499414676e-76	0.7037232366387363	0.888	0.687	4.814855163671033e-72	C5_CD4_memory_IL7R
HNRNPA1	3.5799034955613516e-76	0.7292441376850478	0.731	0.432	8.499406879161761e-72	C5_CD4_memory_IL7R
TAPBP	5.107510034230239e-76	0.6903242310998441	0.574	0.253	1.2126250323269433e-71	C5_CD4_memory_IL7R
GNG2	6.464152249983175e-76	0.6595895816711927	0.402	0.107	1.5347190271910055e-71	C5_CD4_memory_IL7R
GNB2	1.0400018855929629e-75	0.6957516240491124	0.497	0.194	2.4691724767748127e-71	C5_CD4_memory_IL7R
TMSB4X	1.1665076493945551e-75	-0.5356521193571533	0.979	0.984	2.7695224611925526e-71	C5_CD4_memory_IL7R
HNRNPLL	1.4753562688743158e-75	0.7862756860055118	0.31	0.054	3.5027908535614007e-71	C5_CD4_memory_IL7R
USP15	1.7009924613853372e-75	0.6745120243637007	0.453	0.148	4.038496301821068e-71	C5_CD4_memory_IL7R
PSME2	2.1177112900277892e-75	0.713914617624656	0.664	0.362	5.027870144783977e-71	C5_CD4_memory_IL7R
CD96	2.1523416942126498e-75	0.6357656208282204	0.42	0.118	5.1100896503996735e-71	C5_CD4_memory_IL7R
BAZ1A	2.3964958173186935e-75	0.7242743231450263	0.416	0.127	5.689760369478042e-71	C5_CD4_memory_IL7R
RBBP6	3.5307090302569634e-75	0.7200586836849905	0.368	0.093	8.382609379636082e-71	C5_CD4_memory_IL7R
HLA-DPA1	4.362635222446172e-75	-1.6293849427845983	0.447	0.568	1.0357768545131701e-70	C5_CD4_memory_IL7R
LDHA	9.929344905254985e-75	0.8073626254623885	0.569	0.269	2.3574250674056387e-70	C5_CD4_memory_IL7R
FYB1	1.876077958118148e-74	0.6557943068010679	0.654	0.328	4.4541842881641066e-70	C5_CD4_memory_IL7R
OGFR	2.278878166404427e-74	0.7878428209220798	0.358	0.091	5.410512542677391e-70	C5_CD4_memory_IL7R
ITGA4	2.5716414911303273e-74	0.6797669464238616	0.415	0.116	6.105591228241623e-70	C5_CD4_memory_IL7R
LCK	5.982955226427386e-74	0.607474059459888	0.515	0.185	1.42047322985839e-69	C5_CD4_memory_IL7R
CYLD	8.687920173723992e-74	0.6686930535712563	0.463	0.157	2.06268600764555e-69	C5_CD4_memory_IL7R
IL10RA	1.0022630287814973e-73	0.6983825430530083	0.392	0.108	2.379572882933031e-69	C5_CD4_memory_IL7R
LPIN2	1.691583744024299e-73	0.7149735612706003	0.4	0.117	4.016158125062491e-69	C5_CD4_memory_IL7R
SH2D2A	2.6931185119394674e-73	0.6242793444964468	0.37	0.088	6.394001971046683e-69	C5_CD4_memory_IL7R
ARID4B	3.07899053478166e-73	0.6988135625037172	0.439	0.146	7.310139327678618e-69	C5_CD4_memory_IL7R
STAT3	3.4654888197290644e-73	0.7174441169863994	0.416	0.13	8.227763555800745e-69	C5_CD4_memory_IL7R
ZC3HAV1	3.466311976924504e-73	0.6632051018698769	0.449	0.15	8.229717895614158e-69	C5_CD4_memory_IL7R
LIME1	4.1205273398677094e-73	0.8001056350562529	0.216	0.001	9.782956010313915e-69	C5_CD4_memory_IL7R
SF3B2	4.2065781237985043e-73	0.6508915370353658	0.458	0.164	9.98725778152241e-69	C5_CD4_memory_IL7R
BRD2	8.399667009471123e-73	0.7268836496916975	0.419	0.133	1.994248941388634e-68	C5_CD4_memory_IL7R
LBH	1.6177368654500647e-72	0.6202118826502898	0.373	0.091	3.840830865951544e-68	C5_CD4_memory_IL7R
CYP27A1	1.8629549245973713e-72	-0.9356696221576366	0.049	0.187	4.423027581979079e-68	C5_CD4_memory_IL7R
NSD3	1.9595965754027407e-72	0.6583701988942127	0.44	0.148	4.652474189321187e-68	C5_CD4_memory_IL7R
ARHGEF3	2.6150600040432564e-72	0.7693290038706173	0.335	0.072	6.208675461599499e-68	C5_CD4_memory_IL7R
SLC2A3	2.754869013789954e-72	0.7434968413154646	0.381	0.102	6.540610012540109e-68	C5_CD4_memory_IL7R
FLOT1	3.8929055229835055e-72	0.8703159247615717	0.355	0.098	9.242536292667438e-68	C5_CD4_memory_IL7R
CFLAR	4.068920082271408e-72	0.6175182998612196	0.549	0.224	9.660430059328776e-68	C5_CD4_memory_IL7R
TMEM50A	6.047206046803535e-72	0.6546375779699887	0.594	0.287	1.4357276596320952e-67	C5_CD4_memory_IL7R
PPP1R15A	8.572859835694866e-72	0.9848263721016777	0.336	0.08	2.0353683821906752e-67	C5_CD4_memory_IL7R
CCL8	1.470690482711759e-71	2.4103283589194797	0.21	0	3.4917133440542586e-67	C5_CD4_memory_IL7R
PSMA2	2.7243507909293356e-71	-1.0194838068942493	0.098	0.266	6.468153647824429e-67	C5_CD4_memory_IL7R
ANXA6	2.947349982762324e-71	0.6381517187988718	0.366	0.092	6.997598329074309e-67	C5_CD4_memory_IL7R
MTRNR2L8	4.0224382701682254e-71	1.150757809925612	0.209	0	9.5500729410334e-67	C5_CD4_memory_IL7R
TMEM35B	5.3603166296619035e-71	0.711756336129523	0.209	0	1.2726463742143292e-66	C5_CD4_memory_IL7R
SOD2	7.095871419117315e-71	1.2023376109565784	0.347	0.093	1.684701792326833e-66	C5_CD4_memory_IL7R
EPC1	1.295238251794878e-70	0.6088782250502927	0.428	0.139	3.0751546574113996e-66	C5_CD4_memory_IL7R
RHOA	1.4878082534639363e-70	0.622374587750413	0.705	0.387	3.5323543553740777e-66	C5_CD4_memory_IL7R
SNRPD2	5.7285796832779735e-70	0.5646959943703653	0.677	0.373	1.3600793884038564e-65	C5_CD4_memory_IL7R
DNAJA1	6.153989405809023e-70	0.7212382864934246	0.518	0.227	1.4610801647271782e-65	C5_CD4_memory_IL7R
ACTG1	8.776344518190748e-70	0.8819966292930133	0.812	0.635	2.0836797155088474e-65	C5_CD4_memory_IL7R
PHLDA3	1.1846939765105103e-69	-0.541943480424823	0.014	0.105	2.8127004390312536e-65	C5_CD4_memory_IL7R
ATP5PO	1.3995662242286159e-69	-1.1365145820495752	0.114	0.285	3.3228501295635798e-65	C5_CD4_memory_IL7R
LGALS9	2.62469265761816e-69	0.7932163729263001	0.403	0.136	6.231545307717036e-65	C5_CD4_memory_IL7R
TSC22D3	4.2124899250474756e-69	0.8890137971528258	0.531	0.233	1.0001293580047717e-64	C5_CD4_memory_IL7R
PDIA3	9.424025864411406e-69	0.648617224022487	0.48	0.19	2.2374522207285558e-64	C5_CD4_memory_IL7R
LAMP3	1.4057929336050751e-68	0.8205030387898902	0.22	0.009	3.337633582965169e-64	C5_CD4_memory_IL7R
GNLY	1.5242255670693709e-68	3.058678323666913	0.212	0.006	3.6188163413361e-64	C5_CD4_memory_IL7R
TCF7L2	1.5796755307933962e-68	-0.635647173912886	0.024	0.129	3.750465645209681e-64	C5_CD4_memory_IL7R
RPL23A	1.9845532462768124e-68	-0.6689339261551117	0.879	0.891	4.711726317310408e-64	C5_CD4_memory_IL7R
N4BP1	2.095179421968421e-68	0.7228905629837294	0.333	0.078	4.9743749836374254e-64	C5_CD4_memory_IL7R
PFN1	4.040906360792816e-68	0.7456966291335925	0.889	0.767	9.593919881794303e-64	C5_CD4_memory_IL7R
UBE2D2	4.357908971369305e-68	0.6052484794696746	0.498	0.208	1.0346547479825005e-63	C5_CD4_memory_IL7R
MCUB	4.854081710189236e-68	0.647203326908957	0.376	0.112	1.1524560796331285e-63	C5_CD4_memory_IL7R
CLIC1	5.185498192677055e-68	0.6271246056181154	0.743	0.465	1.2311409809053864e-63	C5_CD4_memory_IL7R
TOMM5	8.298864338035283e-68	0.7491759325467352	0.392	0.128	1.9703163711363367e-63	C5_CD4_memory_IL7R
TMEM140	8.998578784641623e-68	0.724423798457669	0.251	0.028	2.1364425750496142e-63	C5_CD4_memory_IL7R
NAP1L4	1.8954719962764396e-67	0.6966223695211852	0.408	0.137	4.500229613559523e-63	C5_CD4_memory_IL7R
YWHAB	2.0218247035136524e-67	0.63209032269007	0.726	0.429	4.8002162110821136e-63	C5_CD4_memory_IL7R
PIM2	2.0521243246819938e-67	0.5684724921863185	0.349	0.083	4.87215357165999e-63	C5_CD4_memory_IL7R
NDUFC2	2.191884628608885e-67	-1.0951548820666503	0.111	0.279	5.203972485243214e-63	C5_CD4_memory_IL7R
HMGN4	2.3012367837708203e-67	0.7416245302631473	0.213	0.007	5.463596372028682e-63	C5_CD4_memory_IL7R
MT1X	2.508725242020801e-67	1.1069569847417338	0.282	0.047	5.956215469605786e-63	C5_CD4_memory_IL7R
ZYX	2.892997032167131e-67	0.6600768186022238	0.412	0.141	6.868553553771203e-63	C5_CD4_memory_IL7R
BIN1	3.0798673059190137e-67	0.6166274254960501	0.302	0.06	7.312220957712922e-63	C5_CD4_memory_IL7R
PPIA	3.67593238290992e-67	0.6858876744528009	0.832	0.586	8.727398663504732e-63	C5_CD4_memory_IL7R
LY86	3.9032846928413545e-67	-0.6482451414892028	0.032	0.147	9.267178517743944e-63	C5_CD4_memory_IL7R
MSN	4.1667113400918366e-67	0.6305623013954298	0.553	0.247	9.89260606364604e-63	C5_CD4_memory_IL7R
GIMAP6	5.332061582425633e-67	0.7170535452182454	0.283	0.047	1.2659380608994937e-62	C5_CD4_memory_IL7R
PCGF5	8.044879729884761e-67	0.7377421551530129	0.348	0.094	1.91001534546924e-62	C5_CD4_memory_IL7R
RALA	8.718662497044896e-67	0.7967619212485859	0.298	0.061	2.0699848500483994e-62	C5_CD4_memory_IL7R
RPS2	1.0905100774029032e-66	-0.5605821675111802	0.904	0.928	2.589089025769973e-62	C5_CD4_memory_IL7R
TYMP	1.2624242313804835e-66	0.8737631555296679	0.615	0.335	2.997247610143544e-62	C5_CD4_memory_IL7R
APOBEC3G	3.5905047593340985e-66	0.6031687960519448	0.38	0.11	8.524576399611016e-62	C5_CD4_memory_IL7R
CCL3L1	3.979235471793229e-66	1.952685168354568	0.224	0.017	9.447500857131485e-62	C5_CD4_memory_IL7R
CD74	1.3689712335481958e-65	-1.0797439149705692	0.823	0.843	3.250211502690127e-61	C5_CD4_memory_IL7R
NFATC2	1.78202067975905e-65	0.7122705890185335	0.316	0.07	4.2308734978839364e-61	C5_CD4_memory_IL7R
PPP3CC	1.8407196642620461e-65	0.6505276807569312	0.241	0.025	4.3702366268909496e-61	C5_CD4_memory_IL7R
HIST1H4C	4.058214096536813e-65	0.754163361058884	0.498	0.205	9.635011907997702e-61	C5_CD4_memory_IL7R
SYNE1	6.820233809781458e-65	0.6605263658211706	0.302	0.061	1.6192599111183138e-60	C5_CD4_memory_IL7R
HSPA5	7.449882836806736e-65	0.787712587906825	0.403	0.143	1.7687511831146553e-60	C5_CD4_memory_IL7R
EWSR1	8.727729392061046e-65	0.5890604109098111	0.418	0.147	2.0721375122631335e-60	C5_CD4_memory_IL7R
BHLHE41	8.959876393242575e-65	-0.5135655565116098	0.016	0.105	2.127253853283652e-60	C5_CD4_memory_IL7R
TFRC	1.2848415677281652e-64	-1.116114068499668	0.084	0.235	3.05047085010021e-60	C5_CD4_memory_IL7R
C1GALT1	2.7375569526606565e-64	0.6387684169669589	0.302	0.065	6.49950771700693e-60	C5_CD4_memory_IL7R
TBC1D1	2.990432762983501e-64	0.7294881406815928	0.265	0.043	7.099885465875428e-60	C5_CD4_memory_IL7R
HERC6	3.7049959673926665e-64	0.7410338549171952	0.247	0.031	8.796401425783668e-60	C5_CD4_memory_IL7R
CLEC2B	4.4733962912083614e-64	0.8084855974744063	0.473	0.202	1.0620737474586892e-59	C5_CD4_memory_IL7R
BAG1	5.029994464287344e-64	0.6608468115802446	0.342	0.097	1.1942212857111014e-59	C5_CD4_memory_IL7R
PPP4C	1.3041659986799223e-63	0.559330938642775	0.403	0.139	3.0963509140658715e-59	C5_CD4_memory_IL7R
WARS	2.4283253797630002e-63	0.9603105019712355	0.313	0.08	5.7653301166333155e-59	C5_CD4_memory_IL7R
FXYD5	3.18229354650346e-63	0.5841945657232768	0.757	0.48	7.5554013381085145e-59	C5_CD4_memory_IL7R
PTGER2	3.6163510839567304e-63	0.9279762410867369	0.257	0.039	8.585940743530069e-59	C5_CD4_memory_IL7R
SELPLG	4.1115649557939774e-63	0.6530060836555222	0.427	0.159	9.761677518046062e-59	C5_CD4_memory_IL7R
TPM4	4.520123798820398e-63	0.7780862276990481	0.434	0.176	1.0731677923159389e-58	C5_CD4_memory_IL7R
SLC7A5	6.014574033225845e-63	0.7822371666855026	0.233	0.024	1.4279801669684803e-58	C5_CD4_memory_IL7R
COTL1	8.215875366337993e-63	0.8679741151518268	0.61	0.353	1.950613129475966e-58	C5_CD4_memory_IL7R
RABGAP1L	9.455300225157369e-63	0.6067147662980735	0.364	0.109	2.2448773794568625e-58	C5_CD4_memory_IL7R
VCP	1.4705653738087845e-62	0.5927993874075526	0.357	0.107	3.4914163104968164e-58	C5_CD4_memory_IL7R
CBWD2	1.7790308794661534e-62	0.6005396521550125	0.225	0.02	4.223775114028541e-58	C5_CD4_memory_IL7R
KMT2E	1.9112910559508472e-62	0.5367798211812747	0.476	0.187	4.5377872250385016e-58	C5_CD4_memory_IL7R
TRADD	2.162793445287619e-62	0.5996782255473468	0.382	0.123	5.1349041978018646e-58	C5_CD4_memory_IL7R
FLT3LG	2.499287211412969e-62	0.5545714487886211	0.351	0.095	5.9338076973366706e-58	C5_CD4_memory_IL7R
TANK	3.0421979794290226e-62	0.563782192054237	0.388	0.127	7.222786442760386e-58	C5_CD4_memory_IL7R
ARAP2	4.4856360570078265e-62	0.6388916430493005	0.304	0.07	1.0649797126547981e-57	C5_CD4_memory_IL7R
EMD	4.633481489716173e-62	0.6184879115960407	0.28	0.057	1.1000811752884138e-57	C5_CD4_memory_IL7R
WDR1	9.600445738811305e-62	0.6642732051147491	0.42	0.158	2.27933782730858e-57	C5_CD4_memory_IL7R
RELB	1.370613140478197e-61	0.664327993999146	0.24	0.031	3.254109718123335e-57	C5_CD4_memory_IL7R
FAM177A1	1.9549381595625483e-61	0.5943228434708651	0.376	0.124	4.641414178433402e-57	C5_CD4_memory_IL7R
ARHGEF1	2.1802632938210068e-61	0.6021823730447582	0.418	0.148	5.176381112189835e-57	C5_CD4_memory_IL7R
UTRN	2.5064114577299795e-61	0.7201276329349466	0.336	0.095	5.950722082942517e-57	C5_CD4_memory_IL7R
MVP	3.316380315593421e-61	0.5607433116933322	0.329	0.089	7.8737501452819e-57	C5_CD4_memory_IL7R
S100A6	5.795165479372132e-61	-0.6144834237660479	0.88	0.882	1.3758881881125314e-56	C5_CD4_memory_IL7R
PIM1	6.904340735716687e-61	0.5959277398358083	0.433	0.164	1.639228577473856e-56	C5_CD4_memory_IL7R
MRPL10	1.2806593710867148e-60	0.6697001738668817	0.256	0.043	3.0405414788340783e-56	C5_CD4_memory_IL7R
KIAA1551	1.7783788806534244e-60	0.4940967744362368	0.483	0.191	4.22222713844736e-56	C5_CD4_memory_IL7R
LCP1	2.097927968315155e-60	0.6556434833685125	0.609	0.328	4.980900582373841e-56	C5_CD4_memory_IL7R
NDUFA12	2.6656887077100077e-60	0.603811861253096	0.407	0.15	6.328878129845101e-56	C5_CD4_memory_IL7R
CBLB	4.473560863987061e-60	0.6957907287773	0.293	0.065	1.0621128203278082e-55	C5_CD4_memory_IL7R
BATF	5.304341187836199e-60	0.5440216279217583	0.332	0.088	1.2593566848160703e-55	C5_CD4_memory_IL7R
DPYSL2	2.0261191831737585e-59	-0.784756899492588	0.057	0.187	4.810412164691137e-55	C5_CD4_memory_IL7R
HNRNPA2B1	2.085659211299328e-59	0.5640009458946893	0.725	0.441	4.951772099466865e-55	C5_CD4_memory_IL7R
MYD88	5.370958791327848e-59	0.5595050971327704	0.318	0.086	1.2751730362370577e-54	C5_CD4_memory_IL7R
TNFRSF14	5.7259668896828365e-59	0.5694448371467059	0.37	0.12	1.359459058948499e-54	C5_CD4_memory_IL7R
SEC61B	7.561274657937288e-59	0.5476302026999966	0.612	0.328	1.7951978292874708e-54	C5_CD4_memory_IL7R
SMG1	7.784650824743092e-59	0.5649539302285441	0.377	0.124	1.8482317988105048e-54	C5_CD4_memory_IL7R
SMIM25	7.946864238636886e-59	-1.0702737273625162	0.102	0.255	1.8867445075371694e-54	C5_CD4_memory_IL7R
TNFAIP8	9.609677749307776e-59	0.4929370237099642	0.454	0.181	2.2815296912406522e-54	C5_CD4_memory_IL7R
LYSMD2	1.0702201329398608e-58	0.6659657716251889	0.352	0.113	2.5409166396258176e-54	C5_CD4_memory_IL7R
CLEC2D	1.0902195254639834e-58	0.398389073005863	0.527	0.217	2.5883991973565896e-54	C5_CD4_memory_IL7R
KCNA3	1.1232025512487027e-58	0.6265843065480556	0.191	0.007	2.6667074971746697e-54	C5_CD4_memory_IL7R
ECE1	1.5648710535794562e-58	0.6717145049430301	0.195	0.009	3.7153168554083447e-54	C5_CD4_memory_IL7R
LSP1	1.609951907817801e-58	0.5841584172107506	0.613	0.327	3.8223478195410235e-54	C5_CD4_memory_IL7R
FYN	1.69446255801292e-58	0.6273235782415864	0.369	0.115	4.022993005234275e-54	C5_CD4_memory_IL7R
C1orf162	1.8449714017695114e-58	-1.1817993302320244	0.146	0.309	4.380331102081174e-54	C5_CD4_memory_IL7R
HIGD2A	2.1364269800031314e-58	0.5411458271975531	0.563	0.28	5.0723049359234344e-54	C5_CD4_memory_IL7R
AKAP2	2.9279742166738767e-58	0.6289745513477379	0.176	0	6.951596385227118e-54	C5_CD4_memory_IL7R
HERPUD2	3.6432338701177365e-58	0.674860633895341	0.29	0.069	8.64976585443353e-54	C5_CD4_memory_IL7R
RPL3	4.1930596122056815e-58	-0.6881199605095123	0.828	0.863	9.955162131298729e-54	C5_CD4_memory_IL7R
TRIM25	4.380701928629246e-58	0.6697761911438862	0.264	0.054	1.0400662518951555e-53	C5_CD4_memory_IL7R
OTUB1	4.6013091097455595e-58	0.41812291226020715	0.361	0.114	1.0924428088357908e-53	C5_CD4_memory_IL7R
RALY	4.602198191598192e-58	0.532022658767159	0.401	0.15	1.0926538946492428e-53	C5_CD4_memory_IL7R
